Song Title,duration_ms,tempo,energy,loudness,danceability,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,chroma,spectral_contrast,zero_crossings
Come On Over Baby (All I Want Is You),29753.469387755104,[120.18531977],0.17770359,-61.51243,0.6616224579202313,25.558083,0.8308979934946759,0.006187214,1.4978755,22.617752909759503,0.0,50.0,0.4799151,22.617752909759503,0.10339768681104282
Reflection,221332.625,[78.125],0.20812398,-70.549805,0.19692105657008668,17.89289,0.9436478725984179,0.00010647546,1.014734,21.696022809246088,0.0,50.0,0.41907203,21.696022809246088,0.020853982401675606
Lady Marmalade,29753.469387755104,[109.95678191],0.15002066,-64.19233,0.5994789403422149,26.623844,0.8137959718136345,0.010910822,1.3386375,22.30845460465222,0.0,50.0,0.46763706,22.30845460465222,0.11108672324651253
Dirrty,371670.2083333333,[125.],0.22043444,-64.27943,0.5359985101155685,31.239704,0.8273265849354418,0.027572311,1.5521735,20.51842590966472,0.0,50.0,0.5920961,20.51842590966472,0.10956700524714731
Beautiful,220003.27083333334,[87.890625],0.19754188,-67.03416,0.3323659172352926,24.36682,0.8896763226547808,0.00034317464,1.1538378,22.330205773717672,0.0,50.0,0.4319087,22.330205773717672,0.05203596878341866
Fighter,156666.66666666666,[160.71428571],0.30954117,-62.314503,0.272785700290478,24.013796,0.8675048635275187,0.00064902304,1.2835431,20.725258296828496,0.0,50.0,0.49316964,20.725258296828496,0.0629591755319149
Can't Hold Us Down,29753.469387755104,[99.38401442],0.17939883,-70.72126,0.8866453319208298,28.606815,0.8744395381391505,0.00022105391,1.5045338,22.678598766071747,0.0,50.0,0.5948127,22.678598766071747,0.06421248536728125
The Voice Within,212192.66666666666,[156.25],0.29741204,-57.89511,0.338132042528109,19.10117,0.8257018792070157,0.00072517444,1.2819341,20.334837181080893,0.0,50.0,0.5223404,20.334837181080893,0.08712689175560576
Car Wash,242442.4583333333,[114.79591837],0.22339182,-67.09102,0.25067862530730345,22.77053,0.8953339950016972,0.050315756,1.2816391,22.80529002830394,0.0,50.0,0.41242433,22.80529002830394,0.05673476816406092
Ain't No Other Man,154560.97916666666,[127.84090909],0.26665834,-67.627144,0.2615467211589749,28.097752,0.8660699411473914,0.0005795925,1.3904423,21.82234026059318,0.0,50.0,0.56487054,21.82234026059318,0.06484900040127096
Hurt,29753.469387755104,[184.5703125],0.04181611,-63.294388,0.291046335567333,15.050791,0.8090758261228881,0.00032013934,0.9576501,23.500804064660226,0.0,50.0,0.281776,23.500804064660226,0.0851334625890157
Candyman,58226.958333333336,[127.84090909],0.27883846,-65.75285,1.0269260233394275,26.375298,0.8791090393925964,0.03290437,1.1440825,20.586073909971518,0.0,50.0,0.49640417,20.586073909971518,0.048390386182803356
Slow Down Baby,29753.469387755104,[101.33272059],0.09428469,-68.99245,0.29828154566026366,22.652142,0.8687462682317137,0.012429322,1.0990041,20.965476813427404,0.0,50.0,0.47895595,20.965476813427404,0.05590689322992879
Keeps Gettin' Better,29753.469387755104,[129.19921875],0.079754874,-66.64456,0.3333341854376298,20.825502,0.8794310542633598,0.00019869761,1.0855893,21.409491108703765,0.0,50.0,0.47686508,21.409491108703765,0.06601566310603843
Not Myself Tonight,29753.469387755104,[120.18531977],0.2057812,-67.19559,0.19512908914079863,19.989746,0.8927009802071106,0.00010727981,1.1827856,20.227630213929707,0.0,50.0,0.6331323,20.227630213929707,0.037873591600819434
You Lost Me,170475.10416666666,[137.19512195],0.2327717,-68.70613,0.9890774144006879,24.100351,0.8821121303384433,0.00036591492,1.3526112,20.726572517685977,0.0,50.0,0.5987749,20.726572517685977,0.05488166954974486
Woohoo,151000.0,[112.5],0.12721725,-65.3785,0.14602321818037817,22.487204,0.9134860548593949,0.021786774,1.1534725,20.250043386708242,0.0,50.0,0.37303528,20.250043386708242,0.0622591059602649
Moves Like Jagger,201483.51473922902,[129.19921875],0.2543049,-62.415005,0.3248227462180855,22.701267,0.8534963952555047,0.00037920757,1.2714584,22.09675690482721,0.0,50.0,0.46626565,22.09675690482721,0.06623702664465159
Your Body,287786.6666666667,[104.16666667],0.30483538,-72.53339,0.22271457829776295,17.50879,0.9539403546229905,0.020614719,1.0878975,20.168944029096757,0.0,50.0,0.6294373,20.168944029096757,0.017538599193847294
Just a Fool,303386.125,[165.44117647],0.20351575,-61.847095,0.850249874156256,23.065702,0.8551416774884568,0.000563418,1.0718313,21.261181831614145,0.0,50.0,0.44750017,21.261181831614145,0.0811576474259219
Fall in Line,184853.3333333333,[130.81395349],0.20506534,-70.38327,0.2806936505306114,26.70705,0.9039380089398104,0.0031596448,1.281041,21.958692344272087,0.0,50.0,0.44817647,21.958692344272087,0.05303371141084824
Accelerate,204827.20833333334,[148.02631579],0.30760697,-56.739998,0.23713444635657013,23.555897,0.8224864296958521,0.00080099533,1.1612242,21.001194582347743,0.0,50.0,0.44430757,21.001194582347743,0.09525783216056298
Like I Do,177109.3333333333,[127.84090909],0.20287873,-64.24468,0.328207222084836,23.897583,0.8672411272655656,0.0021295596,1.4721589,22.150643581535892,0.0,50.0,0.40572953,22.150643581535892,0.07199413544928933
Santo,561126.7708333334,[140.625],0.28583524,-68.572716,0.45004690458300967,23.417385,0.9115080045472356,0.00026126517,1.269138,21.458059267357683,0.0,50.0,0.5372965,21.458059267357683,0.03386159210531934
Town Feeling,29753.469387755104,[139.67483108],0.06822238,-68.783005,0.24759625209418254,20.751888,0.8820453346381679,0.008072033,1.0091397,22.951036297673607,0.0,50.0,0.35162687,22.951036297673607,0.05765824675641401
Soon Soon Soon,236075.0208333333,[122.2826087],0.22357722,-61.17848,0.30763935094193795,22.537315,0.8170192412665033,0.0007393434,1.2470285,22.54086112423849,0.0,50.0,0.3901034,22.54086112423849,0.0910306495966457
Lady Rachel,205187.4166666667,[130.81395349],0.25636348,-68.60167,0.24282866057680463,22.17635,0.9177807288727325,3.2808122e-05,0.93575716,22.074900509378914,0.0,50.0,0.43799266,22.074900509378914,0.03577501706772954
May I?,131813.89583333334,[160.71428571],0.2239036,-63.763897,0.24282517206287307,24.753258,0.8669428263444217,0.001951063,1.4076997,20.752570016960686,0.0,50.0,0.5480672,20.752570016960686,0.061831177068300366
Stranger in Blue Suede Shoes,29753.469387755104,[120.18531977],0.09872923,-65.05139,0.31935554073203554,16.587536,0.86393793546773,0.000518973,1.1576383,21.13784434678323,0.0,50.0,0.6078137,21.13784434678323,0.0683149814652229
Caribbean Moon,134884.72916666666,[87.890625],0.10638038,-64.29564,0.31534497642637455,19.108545,0.8825110081994967,0.013589594,1.1418985,20.964914581162986,0.0,50.0,0.4303195,20.964914581162986,0.05435968705995412
Why Are We Sleeping?,461500.0,[130.81395349],0.32222983,-64.46936,0.7703876313938954,24.783278,0.8811851646296806,0.00012405094,1.8619177,19.880510621201097,0.0,50.0,0.6978492,19.880510621201097,0.043236050920910075
Decadence,248734.8958333333,[127.84090909],0.28407994,-59.56869,0.31520014743291735,20.4715,0.8772237194195651,0.007460885,1.0885416,19.70843932738175,0.0,50.0,0.57935846,19.70843932738175,0.06619865946634113
Take Me to Tahiti,204104.1875,[127.84090909],0.12877096,-64.30315,0.14631135416036856,22.952578,0.8615715887415272,0.00073899527,1.1079879,22.292987281727367,0.0,50.0,0.35528058,22.292987281727367,0.07204112768795266
Falling in Love Again,214230.20408163266,[123.046875],0.27932695,-60.029522,0.29647900824247003,18.80342,0.8483693588279791,0.0012012639,1.1745472,21.199558640033462,0.0,50.0,0.43478855,21.199558640033462,0.08460847847146012
After the Show,276224.5833333333,[89.28571429],0.1362147,-64.13178,0.19634232533986304,20.584076,0.870857199661524,0.0002760269,1.2468648,21.847567070467118,0.0,50.0,0.41520247,21.847567070467118,0.06100448155863511
Champagne Cowboy Blues,29753.469387755104,[114.84375],0.08951239,-69.65558,0.23869879685185727,23.242119,0.9173546643204592,0.0003805149,1.0371878,23.13298387105112,0.0,50.0,0.39611173,23.13298387105112,0.04394616988586479
Fake Mexican Tourist Blues,29753.469387755104,[135.99917763],0.16259044,-65.587036,0.3397125936077318,19.089933,0.9115836192549747,0.00027948967,1.3997324,23.102800247196388,0.0,50.0,0.51936173,23.102800247196388,0.03540203394790752
Respect,186364.9375,[112.5],0.16746384,-66.614296,0.137117307580426,24.9654,0.8538323830431545,0.0006791838,1.2851061,22.9159993476647,0.0,50.0,0.4056401,22.9159993476647,0.07073587809402185
Chain of Fools,29753.469387755104,[117.45383523],0.05475787,-64.60236,0.2539271288228777,19.389395,0.9018514628688732,0.0066206125,1.0560836,21.012399830254424,0.0,50.0,0.4806786,21.012399830254424,0.05144467612915813
