Song Title,duration_ms,tempo,energy,loudness,danceability,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,chroma,spectral_contrast,zero_crossings,English Lyrics
Superstition,374256.9791666667,[127.84090909],0.2608281,-69.317154,0.4958929591991594,28.540562,0.9045042491249816,0.0030518684,1.4513557,19.70977184714445,0.0,50.0,0.7107053,19.70977184714445,0.0418406804370993,"['Lyrics', 'Very superstitious, writings on the wall,', ""Very superstitious, ladders bout' to fall,"", ""Thirteen month old baby, broke the lookin' glass"", 'Seven years of bad luck, the good things in your past', ""When you believe in things that you don't understand,"", 'Then you suffer,', ""Superstition ain't the way"", 'Very superstitious, wash your face and hands,', 'Rid me of the problem, do all that you can,', ""Keep me in a daydream, keep me goin' strong,"", ""You don't wanna save me, sad is my song"", ""When you believe in things that you don't understand,"", 'Then you suffer,', ""Superstition ain't the way, yeh, yeh"", ""Very superstitious, nothin' more to say,"", ""Very superstitious, the devil's on his way,"", ""Thirteen month old baby, broke the lookin' glass,"", 'Seven years of bad luck, good things in your past', ""When you believe in things that you don't understand,"", ""Then you suffer, Superstition ain't the way, no, no, no""]"
Isn't She Lovely,29753.469387755104,[117.45383523],0.110195965,-62.024704,0.1775854951743348,18.034565,0.8104788329857113,0.00052255613,1.2498472,21.863052881324524,0.0,50.0,0.5120798,21.863052881324524,0.1044936164764413,"['Lyrics', ""Isn't she lovely"", ""Isn't she wonderful"", ""Isn't she precious"", 'Less than one minute old', ""I never thought through love we'd be"", 'Making one as lovely as she', ""But isn't she lovely made from love"", ""Isn't she pretty"", ""Truly the angel's best"", ""Boy, I'm so happy"", 'We have been heaven blessed', ""I can't believe what God has done"", ""Through us he's given life to one"", ""But isn't she lovely made from love"", ""Isn't she lovely"", 'Life and love are the same', 'Life is Aisha', 'The meaning of her name', 'Londie, it could have not been done', 'Without you who conceived the one', ""That's so very lovely made from love""]"
Sir Duke,232760.0,[108.17307692],0.13418265,-60.79801,0.1912822462435957,19.573818,0.8117226249409704,0.0007343406,1.2104712,21.83386985480685,0.0,50.0,0.41716018,21.83386985480685,0.1011398543564186,"['Lyrics', 'Music is a world within itself', 'With a language we all understand', 'With an equal opportunity', 'For all to sing, dance and clap their hands', 'But just because a record has a groove', ""Don't make it in the groove"", 'But you can tell right away at letter A', 'When the people start to move', 'They can feel it all over', 'They can feel it all over people', 'They can feel it all over', 'They can feel it all over people', 'Music knows it is and always will', ""Be one of the things that life just won't quit"", ""But here are some of music's pioneers"", 'That time will not allow us to forget', ""For there's Basie, Miller, Sachimo"", 'And the king of all Sir Duke', ""And with a voice like Ella's ringing out"", ""There's no way the band can lose"", 'You can feel it all over', 'You can feel it all over people', 'You can feel it all over', 'You can feel it all over people', 'You can feel it all over', 'You can feel it all over people', 'You can feel it all over', 'You can feel it all over people', 'You can feel it all over', 'You can feel it all over people', 'You can feel it all over', 'You can feel it all over people', 'You can feel it all over', 'You can feel it all over people', 'You can feel it all over', 'I can feel it all over-all over now people', ""Can't you feel it all over"", ""Come on let's feel it all over people"", 'You can feel it all over', 'Everybody-all over people']"
You Are the Sunshine of My Life,182000.0,[110.29411765],0.03707234,-74.31959,0.1958387879371226,19.36746,0.9415795061133844,0.00036782885,0.79577947,23.604548386771583,0.0,50.0,0.37311155,23.604548386771583,0.0331623168498168,"['Lyrics', 'You are the sunshine of my life', ""That's why I'll always be around,"", 'You are the apple of my eye,', ""Forever you'll stay in my heart"", 'I feel like this is the beginning,', ""Though I've loved you for a million years,"", 'And if I thought our love was ending,', ""I'd find myself drowning in my own tears"", 'You are the sunshine of my life,', ""That's why I'll always stay around,"", 'You are the apple of my eye,', ""Forever you'll stay in my heart"", 'You must have known that I was lonely,', 'Because you came to my rescue,', 'And I know that this must be heaven,', 'How could so much love be inside of you?', 'You are the sunshine of my life, yeah,', ""That's why I'll always stay around,"", 'You are the apple of my eye,', ""Forever you'll stay in my heart"", '[Background] Love has joined us,', 'Love has joined us,', ""Let's think sweet love""]"
Living for the City,189521.2708333333,[108.17307692],0.26222557,-70.88147,0.1392295876087557,26.013344,0.9382616032378792,0.000223208,1.1367668,21.31224097307765,0.0,50.0,0.5724819,21.31224097307765,0.0268792388189496,"['Lyrics', 'A boy is born in hard time Mississippi', ""Surrounded by four walls that ain't so pretty"", 'His parents give him love and affection', 'To keep him strong moving in the right direction', 'Living just enough, just enough for the city...ee ha!', 'His father works some days for fourteen hours', 'And you can bet he barely makes a dollar', 'His mother goes to scrub the floor for many', ""And you'd best believe she hardly gets a penny"", 'Living just enough, just enough for the city...yeah', ""His sister's black but she is sho 'nuff pretty"", 'Her skirt is short but Lord her legs are sturdy', ""To walk to school she's got to get up early"", 'Her clothes are old but never are they dirty', 'Living just enough, just enough for the city...um hum', ""Her brother's smart he's got more sense than many"", ""His patience's long but soon he won't have any"", 'To find a job is like a haystack needle', ""Cause where he lives they don't use colored people"", 'Living just enough, just enough for the city...', 'Living just enough...', 'For the city...ooh,ooh', '[repeat several times]', 'His hair is long, his feet are hard and gritty', 'He spends his love walking the streets of New York City', ""He's almost dead from breathing on air pollution"", ""He tried to vote but to him there's no solution"", 'Living just enough, just enough for the city...yeah, yeah, yeah!', 'I hope you hear inside my voice of sorrow', 'And that it motivates you to make a better tomorrow', 'This place is cruel no where could be much colder', ""If we don't change the world will soon be over"", 'Living just enough, just enough for the city!!!!', 'La, la, la, la, la, la,', 'Da Ba Da Da Da Da Da Da', 'Da Da Da Da Da Da', 'Da Ba Da Da Da Da Da Da Da', '[Repeat to end]']"
I Wish,226464.2176870748,[147.65625],0.28616545,-60.10528,0.3121088779494621,22.661385,0.8357841654757963,0.0005098285,1.0375742,21.0474530231888,0.0,50.0,0.43994397,21.0474530231888,0.0789836100110222,"['Lyrics', 'Looking back on when I', 'Was a little nappy headed boy', 'Then my only worry', 'Was for Christmas what would be my toy', 'Even though we sometimes', 'Would not get a thing', 'We were happy with the', 'Joy the day would bring', 'Sneaking out the back door', 'To hang out with those hoodlum friends of mine', 'Greeted at the back door', 'With boy thought I told you not to go outside', ""Tryin' your best to bring the"", 'Water to your eyes', ""Thinkin' it might stop her"", ""Grom woopin' your behind"", 'I wish those days could come back once more', 'Why did those days ev-er have to go', 'I wish those days could come back once more', 'Why did those days ev-er have to go', 'Cause I love them so', ""Brother says he's tellin'"", ""'Bout you playin' doctor with that girl"", ""Just don't tell I'll give you"", 'Anything you want in this whole wide world', 'Mama gives you money for Sunday school', 'You trade yours for candy after church is through', ""Smokin' cigarettes and writing something nasty on the wall (you nasty boy)"", ""Teacher sends you to the principal's office down the wall"", ""You grow up and learn that kinda thing ain't right"", ""But while you were doin'it-it sure felt outta sight"", 'I wish those days could come back once more', 'Why did those days ev-er have to go', 'I wish those days could come back once more', 'Why did those days ev-er have to go']"
Part-Time Lover,29753.469387755104,[87.59269068],0.06756285,-58.94866,0.2492065990656957,19.233273,0.8025962757358363,0.012781796,1.2876964,21.29292118877045,0.0,50.0,0.4739317,21.29292118877045,0.1133243098234318,"['Lyrics', 'Call up, ring once, hang up the phone', 'To let me know you made it home', ""Don't want nothing to be wrong with part-time lover"", ""If she isn't with me I'll blink the lights"", ""To let you know tonight's the night"", 'For me and you my part-time lover', 'We are undercover passion on the run', 'Chasing love up against the sun', 'We are strangers by day, lovers by night', ""Knowing it's so wrong, but feeling so right"", ""If I'm with friends and we should meet"", ""Just pass me by, don't even speak"", 'Know the word\'s ""discreet"" with part-time lovers', ""But if there's some emergency"", 'Have a male friend to ask for me', ""So then she won't peek its really you my part-time lover"", 'We are undercover passion on the run', 'Chasing love up against the sun', 'We are strangers by day, lovers by night', ""Knowing it's so wrong, but feeling so right"", 'We are undercover passion on the run', 'Chasing love up against the sun', 'We are strangers by day, lovers by night', ""Knowing it's so wrong, but feeling so right"", '[Repeat]', ""I've got something that I must tell"", 'Last night someone rang our doorbell', 'And it was not you my part-time lover', 'And then a man called our exchange', ""But didn't want to leave his name"", 'I guess that two can play the game', 'Of part-time lovers', 'You and me, part-time lovers', 'But, she and he, part-time lovers']"
For Once in My Life,29753.469387755104,[107.66601562],0.051108953,-65.37885,0.1303744917034658,21.86693,0.8742038918476626,0.0012385704,1.1383698,21.356640315078685,0.0,50.0,0.47357216,21.356640315078685,0.059792947029558,"['Lyrics', 'For once in my life I have someone who needs me', ""Someone I've needed so long"", 'For once, unafraid, I can go where life leads me', ""And somehow I know I'll be strong"", 'For once I can touch what my heart used to dream of', 'Long before I knew', 'Someone warm like you', 'Would make my dreams come true', ""For once in my life I won't let sorrow hurt me"", 'Not like it hurt me before', ""For one, I have something I know won't desert me"", ""I'm not alone anymore"", ""For once, I can say, this is mine, you can't take it"", 'As long as I know I have love, I can make it', 'For once in my life, I have someone who needs me']"
My Cherie Amour,29753.469387755104,[99.38401442],0.11304732,-66.75628,0.3203883563986464,19.77708,0.9128988223365048,0.0011164593,0.9304788,22.747611981896057,0.0,50.0,0.3243548,22.747611981896057,0.0447479209345429,"['Lyrics', 'La la la la la la, La la la la la la', 'My cherie amour, lovely as a summer day', 'My cherie amour, distant as the milky way', 'My cherie amour, pretty little one that I adore', ""You're the only girl my heart beats for"", 'How I wish that you were mine', 'In a cafe or sometimes on a crowded street', ""I've been near you, but you never noticed me"", ""My cherie amour, won't you tell me how could you ignore"", 'That behind that little smile I wore', 'How I wish that you were mine', 'La la la la la la, La la la la la la', 'La la la la la la, La la la la la la', ""Maybe someday, you'll see my face amoung the crowd"", ""Maybe someday, I'll share your little distant cloud"", 'Oh, cherie amour, pretty little one that I adore', ""You're the only girl my heart beats for"", 'How I wish that you were mine', 'La la la la la la, La la la la la la', 'La la la la la la, La la la la la la']"
Uptight (Everything's Alright),172733.3333333333,[133.92857143],0.21305351,-59.358772,0.4958171272493107,15.35322,0.8687686674446763,0.0025589368,1.0955517,20.303374021859163,0.0,50.0,0.48034272,20.303374021859163,0.0834253184098803,"['Lyrics', 'Baby, everything is all right', 'Uptight, out of sight', 'Baby, everything is all right', 'Uptight, out of sight', ""I'm a poorman's son from across the railroad tracks"", ""The only shirt I own is hangin' on my back"", ""But I'm the envy of every single guy"", ""Since I'm the apple of my girl's eye"", 'When we go out stepping on the town', ""For a while my money's low and my suit's out of style"", ""But it`s all right if my clothes aren't new"", 'Out of sight because my heart is true', 'She says baby everything is all right', 'Uptight, out of sight', 'Baby, everything is all right', 'Uptight, clean out of sight', 'Baby, everything is all right', 'Uptight, out of sight', ""I'm a pearl of a girl"", ""I guess that's what you might say"", 'I guess her folks brought her up that way', 'The right side of the tracks', 'She was born and raised', 'In a great big old house full of butlers and maids', 'She says give her the things', ""That money can buy but I'll never"", 'Never never make my baby cry', ""And it's all right"", ""What if I can't do"", 'Out of sight because my heart is true', 'She says baby everyt¬hing is all right', 'Uptight, clean out of sight', 'Baby, everything is all right', 'Uptight, clean out of sight', 'No one is better than I', ""I know I'm just an average guy"", 'No footfall hero or smooth Don Juan', 'Got empty pockets', ""You see I'm a poor man's son""]"
Higher Ground,29753.469387755104,[101.33272059],0.06614666,-66.11058,0.2014568306815068,20.007652,0.8468731212274454,0.011887904,1.0942385,23.82301571899236,0.0,50.0,0.37764183,23.82301571899236,0.064704815383865,"['Lyrics', ""People keep on learnin'"", ""Soldiers keep on warrin'"", ""World keep on turnin'"", ""Cause it won't be too long"", ""Powers keep on lyin'"", ""While your people keep on dyin'"", ""World keep on turnin'"", ""Cause it won't be too long"", ""I'm so darn glad he let me try it again"", 'Cause my last time on earth I lived a whole world of sin', ""I'm so glad that I know more than I knew then"", ""Gonna keep on tryin'"", 'Till I reach my highest ground', ""Teachers keep on teachin'"", ""Preachers keep on preachin'"", ""World keep on turnin'"", ""Cause it won't be too long"", 'Oh no', ""Lovers keep on lovin'"", ""Believers keep on believin'"", ""Sleepers just stop sleepin'"", ""Cause it won't be too long"", 'Oh no', ""I'm so glad that he let me try it again"", 'Cause my last time on earth I lived a whole world of sin', ""I'm so glad that I know more than I knew then"", ""Gonna keep on tryin'"", 'Till I reach my highest ground...Whew!', 'Till I reach my highest ground', ""No one's gonna bring me down"", 'Oh no', 'Till I reach my highest ground', ""Don't let nobody bring you down (they'll sho 'nuff try)"", 'God is gonna show you higher ground', ""He's the only friend you have around"", '[FADE]']"
Master Blaster (Jammin'),175922.14583333334,[170.45454545],0.29776672,-62.79641,0.4578060349221764,23.907402,0.8707897690927034,0.0003962429,1.2484188,20.81764368865042,0.0,50.0,0.47752187,20.81764368865042,0.054171453447151,"['Lyrics', ""Everyone's feeling pretty"", ""It's hotter than July"", ""Though the world's full of problems"", ""They couldn't touch us even if they tried"", 'From the park I hear rhythms', ""Marley's hot on the box"", 'Tonight there will be a party', 'On the corner at the end of the block', ""Didn't know you"", ""Would be jammin' until the break of dawn"", 'I bet nobody ever told you that you', ""would be jammin' until the break of dawn"", ""You would be jammin' and jammin' and jammin', jam on"", 'They want us to join their fighting', 'But our answer today', 'Is to let all our worries', 'Like the breeze through our fingers slip away', 'Peace has come to Zimbabwe', ""Third World's right on the one"", ""Now's the time for celebration"", ""'Cause we've only just begun"", ""Didn't know that you"", ""Would be jammin' until the break of dawn"", 'Bet you nobody ever told you that you', ""Would be jammin' until the break of dawn"", ""You would be jammin' and jammin' and jammin', jam on"", 'Bet you nobody ever told you that you', ""(We're in the middle of the makin's of the master blaster jammin')"", ""Would be jammin' until the break of dawn"", 'I know nobody told you that you', ""(We're in the middle of the makin's of the master blaster jammin')"", ""Would be jammin' until the break of dawn"", ""We're jammin', jammin', jammin', jam on"", 'You ask me am I happy', 'Well as matter of fact', ""I can say that I'm ecstatic"", ""'Cause we all just made a pact"", ""We've agreed to get together"", 'Joined as children in Jah', ""When you're moving in the positive"", 'Your destination is the brightest star', ""You didn't know that you"", ""(We're in the middle of the makin's of the master blaster jammin')"", ""Would be jammin' until the break of dawn"", 'I bet you nobody ever told you that you', ""(We're in the middle of the makin's of the master blaster jammin')"", ""Would be jammin' until the break of dawn"", 'Oh, Oh, Oh, Oh, Oh, you', ""(We're in the middle of the makin's of the master blaster jammin')"", ""Would be jammin' until the break of dawn"", ""Don't you stop the music, oh no,"", ""(We're in the middle of the makin's of the master blaster jammin')"", 'Na, na na...', ""(We're in the middle of the makin's of the master blaster jammin')"", 'Nobody told you Oh, Oh, Oh, you', ""(We're in the middle of the makin's of the master blaster jammin')"", ""Would be jammin' until the break of dawn"", 'I bet you if someone approached you', ""(We're in the middle of the makin's of the master blaster jammin')"", ""yesterday to tell you that you would be jammin' you would not believe it because you never thought that you would be jammin'"", 'Oh, Oh, Oh, Oh,', ""(We're in the middle of the makin's of the master blaster jammin')"", ""jammin' 'til the break of dawn"", 'Oh, Oh, Oh, You may as well believe what you are feeling', ""(We're in the middle of the makin's of the master blaster jammin')"", ""because you feel your body jammin'"", ""(We're in the middle of the makin's of the master blaster jammin')"", ""Oh, Oh, you would be jammin' until the break of dawn"", ""(We're in the middle of the makin's of the master blaster jammin')"", ""(We're in the middle of the makin's of the master blaster jammin')""]"
That Girl,197721.8958333333,[102.27272727],0.24307568,-60.643547,0.125485601386175,22.723722,0.8478800501838173,0.02909956,1.3120726,21.348874241801887,0.0,50.0,0.397632,21.348874241801887,0.0779329047080121,"['Lyrics', ""That girl thinks that she's so fine"", ""That soon she'll have my mind"", ""That girl thinks that she's so smart"", ""That soon she'll have my heart"", 'She thinks in no time flat', ""That she'll be free and clear to start"", ""With her emotional rescue of love that you'll leave turn apart"", ""That girl thinks that she's so bad"", ""She'll change my tears from joy to sad"", 'She says she keeps the upper hand', ""'Cause she can please her man"", ""She doesn't use her love to make him weak"", 'She uses love to keep him strong', ""And inside me there's no room for doubt"", ""That it won't be too long"", 'Before I tell her that I love her', 'That I want her', 'That my mind, soul and body needs her', ""Tell her that I'd love to, that I want to"", 'That I need to do all that I have to', 'To be in her love', ""I've been hurting for a long time"", ""And you've been playing for a long time"", ""You know it's true"", ""I've been holding for a long time"", ""And you've been running for a long time"", ""It's time to do what we have to do"", 'That girl, That girl', 'That girl knows every single man', 'Would ask her for her hand', 'But she says her love is much too deep', 'For them to understand', 'She says her love has been crying out', ""But her lover hasn't heard"", ""But what she doesn't realize is that I've listened to every word"", ""That's why I know I'll tell that I love her"", 'That I want her', 'That my mind, soul and body needs her', ""Tell her that I'd love to, that I want to"", 'That I need to do all that I have to', 'To be in her love', 'Tell her I love her', 'That I want her', 'That my mind and soul and body needs her', ""Tell her that I'd love to, that I want to"", 'That I need to do all that I have to', 'To be in her love', 'That I love her', 'That I want her', 'That my mind and soul and body needs her', ""Tell her that I'd love to, that I want to"", 'That I need to do all that I have to...', 'Tell her that I love her', 'That I want her', 'That my mind and soul and body needs her', ""Tell her that I'd love to, that I want to"", 'That I need to do all that I have to', 'To be in her...', 'That girl, that girl, that girl,', 'Oh, That girl, that girl, that girl, that girl...']"
Do I Do,123154.02083333331,[104.16666667],0.23210631,-68.41273,0.1243296095622104,21.777348,0.9331074553663103,1.9971365e-05,1.3546075,20.428652724903387,0.0,50.0,0.57200396,20.428652724903387,0.0207683705008278,"['Lyrics', 'When I see you on the street', 'My whole body gets weak', ""When you're standing in a crowd"", 'Your love talks to me so loud', 'Girl, do I do, what you do, when I do my love to you', 'When I hear you on the phone', 'Your sweet, sexy voice turns my ear all the way on', 'Just the mention of your name', 'Seems to drive my head insane', 'Girl, do I do, what you do, when I do my love to you...baby', 'Sss..Mmm', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'My life has been waiting for your love', 'My arms have been waiting for your love to arrive', 'My heart has been waiting', 'My soul anticipating your love, love, love', 'From the time that I awake', ""I'm imagining the good love that we'll make"", 'If to me your vibe can do all this', ""Just imagine how it's going to feel when we hug and kiss"", 'Sugar, do I do, what you do, when I do my love to you...all right', 'Sss..Mmm', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'My life has been waiting for your love', 'My arms have been waiting for your love to arrive', 'My heart has been waiting', 'My soul anticipating your love, your love, your love', 'Ladies and gentlemen,', 'I have the pleasure to present on my album', 'Mr. Dizzy Gillespie...Blow!', 'Blow, blow, blow, blow, blow, blow!', 'Do I do, what you do, when I do my love to you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'My life has been waiting for your love', 'My arms have been waiting for your love to arrive', 'My heart has been waiting', 'My soul anticipating your love, your love, your lo-o-ove', ""Oh, I don't care how long it might take"", ""'Cause I know the woman for me, you I'll make"", 'And I will not deny myself the chance', 'Of being part of what feels like the right romance', 'Girl, do I do, what you do, when I do my love to you, oh yeah', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', 'Yes I got some candy kisses for your lips', 'Yes I got some honey suckle chocolate dripping kisses full of love for you', ""Girl, I've got some chocolate kisses for your lovin'; baby, oh yea"", 'Do you want some candy?', 'Do you want some honey suckle?', 'Do you want some chocolate dripping kisses full of love for you?', 'Girl, if you felt everything you heard me say', 'Turn your feelings in your heart back to me right away', ""And I'll get it"", 'Do I do (do I do)', 'What you do (what you do)', 'When I do my love to you', 'Do I do (do I do)', 'What you do (what you do)', 'When I do my love to you', 'Do I do (do I do)', 'What you do (what you do)', 'When I do my love to you', 'Do I do (do I do)', 'What you do (what you do)', 'When I do my love...Nate!', 'I know the record is about to end', ""But we're just going to play and play until it goes away"", ""So if you don't like the groove you can turn the record off"", ""It won't cost you nothin' but a penny and you'll have a cough'"", ""I know I cannot ryhme 'cause I ain't like a friend of mine"", 'but I hai ha ha ha....', '(jive rap)', ""Now everybody's talking about the jive is in..."", ""Well I know I've got something for your body..."", 'Earl...Earl', 'Earl playing by himself, man...', 'Earl playing by himself, man...', 'Earl playing by himself, man...', 'Dennis playing by himself, man...', 'five, four, three, two, one.']"
Ribbon in the Sky,163160.83333333334,[110.29411765],0.24016777,-66.46774,0.114680676146271,22.138836,0.8964618957223945,0.00016188089,1.272542,22.13628615296198,0.0,50.0,0.49454796,22.13628615296198,0.042041850321513,"['Lyrics', 'Oh so long for this night I prayed', 'That a star would guide you my way', 'To share with me this special day', ""Where a ribbon's in the sky for our love"", 'If allowed may I touch your hand', 'And if pleased may I once again', 'So that you too will understand', ""There's a ribbon in the sky for our love"", 'Do...Do...', 'Do Do Do Do Do...', 'HMM HMM...', 'This is not a coincidence', 'And far more than a lucky chance', 'But what is that was always meant', 'Is our ribbon in the sky for our love, love', ""We can't lose with God on our side"", ""We'll find strength in each tear we cry"", 'From now on it will be you and I', 'And our ribbon in the sky', 'Ribbon in the sky', 'A ribbon in the sky for our love', 'Do...Do...', 'Do Do Do Do Do...', 'HMM HMM...', '[Musical Break]', ""There's a ribbon in the sky for our love""]"
I Just Called to Say I Love You,263026.6666666666,[114.79591837],0.15013066,-64.56922,0.7065969424104914,20.69689,0.8911012460596833,0.0003459068,1.1020331,21.840551098192464,0.0,50.0,0.42026076,21.840551098192464,0.0517296250063364,"['Lyrics', ""No New Year's Day to celebrate"", 'No chocolate covered candy hearts to give away', 'No first of spring, no song to sing', ""In fact here's just another ordinary day"", 'No April rain, no flowers bloom', 'No wedding Saturday within the month of June', 'But what it is, is something true', 'Made up of these three words that I must say to you', 'I just called to say I love you', 'I just called to say how much I care', 'I just called to say I love you', 'And I mean it from the bottom of my heart', ""No summer's high, no warm July"", 'No harvest moon to light one tender August night', 'No autumn breeze, no falling leaves', 'Not even time for birds to fly to southern skies', 'No Libra sun, no Halloween', 'No giving thanks to all the Christmas joy you bring', 'But what it is, though old so new', 'To fill your heart like no three words could ever do', 'I just called to say I love you', 'I just called to say how much I care, I do', 'I just called to say I love you', 'And I mean it from the bottom of my heart', 'I just called to say I love you', 'I just called to say how much I care, I do', 'I just called to say I love you', 'And I mean it from the bottom of my heart,', 'Of my heart, baby of my heart']"
Overjoyed,29753.469387755104,[161.49902344],0.09024424,-65.19435,0.4121296954024382,22.782722,0.8667414003016971,0.0007685427,0.9399534,23.74078372851127,0.0,50.0,0.39449754,23.74078372851127,0.0714290069261535,"['Lyrics', ""Over time, I've been building my castle of love"", 'Just for two, though you never knew you were my reason', ""I've gone much too far for you now to say"", ""That I've got to throw my castle away"", 'Over dreams, I have picked out a perfect come true', ""Though you never knew it was of you I've been dreaming"", 'The sandman has come from too far away', 'For you to say come back some other day', ""And though you don't believe that they do"", 'They do come true', 'For did my dreams', 'Come true when I looked at you', 'And maybe too, if you would believe', 'You too might be', 'Overjoyed, over loved, over me', 'Over hearts, I have painfully turned every stone', ""Just to find, I had found what I've searched to discover"", ""I've come much too far for me now to find"", ""The love that I've sought can never be mine"", ""And though you don't believe that they do"", 'They do come true', 'For did my dreams', 'Come true when I looked at you', 'And maybe too, if you would believe', 'You too might be', 'Overjoyed, over loved, over me', 'And though the odds say improbable', 'What do they know', 'For in romance', 'All true love needs is a chance', 'And maybe with a chance you will find', 'You too like I', 'Overjoyed, over loved, over you, over you']"
Skeletons,29753.469387755104,[109.95678191],0.21219778,-67.86517,0.2829216041528904,15.970945,0.9216463023311624,2.0832376e-05,1.1438963,19.41858671917324,0.0,50.0,0.6614684,19.41858671917324,0.0337642364159594,"['Lyrics', 'Skeletons in your closet', ""Itchin' to come outside"", ""Messin' with your conscience"", ""In a way your face can't hide"", ""Oh things are gettin' real funky"", 'Down at the old corral', ""And it's not the skunks that are stinkin'"", ""It's the stinkin' lies you tell"", '[Bridge]', 'What did your mama tell you about lies', ""She said it wasn't polite to tell a white one"", 'What did your daddy tell you about lies', 'He said one white lie turns into a black one', ""So, it's gettin' ready to blow"", ""It's gettin' ready to show"", 'Somebody shot off at the mouth and', ""We're getting ready to know"", ""It's gettin' ready to drop"", ""It's gettin' ready to shock"", 'Somebody done turned up the heater', ""An' a it's gettin' ready to pop"", 'Crevices in your pantry', 'Now what do we have in here', ""Havin' a day time nightmare"", 'Has always been your biggest fear', ""Oh things are gettin' real crucial"", 'Up the old wazoo', 'Yet you cry, why am I the victim?', ""When the culprit's y-o-u"", '[Bridge]', 'What did your mama tell you about lies', ""She said it wasn't polite to tell a white one"", 'What did your daddy tell you about lies', 'He said one white lie turns into a black one', ""So, it's gettin' ready to blow"", ""It's gettin' ready to show"", 'Somebody shot off at the mouth and', ""We're gettin' ready to know"", ""It's gettin' ready to drop"", ""It's gettin' ready to shock"", 'Somebody done turning the heater', ""An' a it's gettin' ready to pop"", ""It's gettin' ready to seep"", ""You're gettin' ready to freak"", 'Somebody done picked up the talk box', ""And gettin' ready to speak"", ""It's gettin' ready to jive"", ""It's gettin' ready to gel"", 'Somebody done gone let the lid off', ""And it's gettin' ready to smell"", ""They're gettin' ready to deal"", ""You're gettin' ready to ill"", 'Somebody done just dropped the big dime', ""And they're gettin' ready to squeal"", ""It's gettin' ready to turn"", ""We're gettin' ready to learn"", 'Somebody done fired up the brimstone', ""And you're gettin' ready to burn"", ""It's gettin' ready to shake"", ""You're gettin' ready to ache"", 'Somebody done snitched to the news crew', ""And it's gettin' ready to break"", ""You're gettin' ready to lie"", ""They're gettin' ready to spy"", ""Somebody' s been put on the hot seat"", ""And you're gettin' ready to fry""]"
Free,206541.49659863947,[156.60511364],0.24650675,-66.60546,0.213671953876858,24.368752,0.870234970752048,0.0035131036,1.2754441,23.52287315112139,0.0,50.0,0.48539954,23.52287315112139,0.0505792404440697,"['Lyrics', 'Free like the river', ""Flowin' freely through infinity"", 'Free to be sure of', 'What I am and who I need not be', 'Free from all worries', ""Worries prey on oneself's troubled mind"", ""Freer than the clock's hands"", ""Tickin' way the times"", 'Freer than the meaning of free that man defines', 'Life running through me', 'Till I feel my father God has called', ""Me having nothin'"", 'But possessing riches more than all', ""And I'm free"", 'To be nowhere', 'But in every place I need to be', 'Freer than a sunbeam', 'Shinning through my soul', ""Free from feelin' heat or knowing bitter cold"", 'Free from conceiving the beginning', ""For that's the infinite start"", ""I'm gone - gone but still living"", 'Life goes on without a beating heart', 'Free like a vision', 'That the mind of only you can see', 'Freer than a raindrop', 'Falling from the sky', ""Freer than a smile in a baby's sleepin' eyes"", ""I'm free like a river"", ""Flowin' freely to infinity"", ""I'm free to be sure of what"", 'I am and who I need not be', ""I'm much freer - like the meaning of the word free that"", 'crazy man defines', 'Free - free like the vision that', 'The mind of only you are ever gonna see', 'Free like the river my life', 'Goes on and on through infinity']"
Another Star,29753.469387755104,[143.5546875],0.045103513,-70.21822,0.2024252440949149,17.171663,0.9251695661988308,0.00021229946,0.89006984,20.1900419778026,0.0,50.0,0.5219596,20.1900419778026,0.0458918642083699,"['Lyrics', 'La la la la la la lala la', 'La la la la la la lala la', 'La la la la la la lala la', 'La la la la la la lala la', 'For you', 'There might be another star', ""But through my eyes the light of you it's all I see"", 'For you', 'There might be another song', 'But all my heart can hear is your melody', 'So long ago my heart without demanding', 'Informed me that no other love colud do', 'But listen did I not though understanding', 'Fell in love with one', 'Who would break my heart in two', 'For you', 'Love might bring a toast of wine', 'But which each sparkle know the best for you I pray', 'For you', 'Love might be for you to find', 'But I will celebrate our love of yestarday', 'So long ago my heart without demanding', 'Informed me that no other love colud do', 'But listen did I not though understanding', 'Fell in love with one', 'Who would break my heart in two', 'For you', 'There might be another star', ""But through my eyes the light of you it's all I see"", 'For you', 'There might be another song', 'But in my heart your melody will stay with me']"
